"school" "minority" "female" "ses" "math"
"3721" 5619 0 1 0.542 -0.988
"3722" 5619 0 1 0.612 3.254
"3723" 5619 0 1 0.642 8.529
"3724" 5619 0 1 0.792 18.116
"3725" 5619 0 1 0.842 11.827
"3726" 5619 0 1 0.932 22.517
"3727" 5619 0 1 0.972 20.17
"3728" 5619 0 1 1.282 14.76
"3729" 5619 0 1 1.362 22.521
"3730" 5619 0 1 -0.098 24.133
"3731" 5619 0 1 -0.118 23.124
"3732" 5619 0 1 -0.218 18.406
"3733" 5619 0 1 -0.288 0.452
"3734" 5619 0 1 -0.478 10.506
"3735" 5619 0 1 -0.728 16.721
"3736" 5619 0 1 -0.858 6.756
"3737" 5640 0 0 0.012 23.768
"3738" 5640 0 0 0.182 0.718
"3739" 5640 0 0 0.252 0.443
"3740" 5640 0 0 0.252 9.056
"3741" 5640 0 0 0.262 24.107
"3742" 5640 0 0 0.332 18.225
"3743" 5640 0 0 0.512 11.876
"3744" 5640 0 0 0.572 15.758
"3745" 5640 0 0 0.632 23.048
"3746" 5640 0 0 0.752 16.197
"3747" 5640 0 0 0.892 23.525
"3748" 5640 0 0 0.972 20.907
"3749" 5640 0 0 1.092 11.281
"3750" 5640 0 0 -0.058 6.035
"3751" 5640 0 0 -0.068 19.515
"3752" 5640 0 0 -0.078 13.876
"3753" 5640 0 0 -0.108 23.323
"3754" 5640 0 0 -0.268 14.699
"3755" 5640 0 0 -0.308 16.212
"3756" 5640 0 0 -0.348 11.116
"3757" 5640 0 0 -0.358 9.314
"3758" 5640 0 0 -0.368 11.534
"3759" 5640 0 0 -0.448 13
"3760" 5640 0 0 -0.468 24.545
"3761" 5640 0 0 -0.508 22.107
"3762" 5640 0 0 -0.548 9.223
"3763" 5640 0 0 -0.648 16.722
"3764" 5640 0 0 -0.658 21.579
"3765" 5640 0 0 -0.748 8.276
"3766" 5640 0 0 -0.848 11.11
"3767" 5640 0 0 -1.138 8.389
"3768" 5640 0 0 -1.168 3.927
"3769" 5640 0 0 -1.198 7.131
"3770" 5640 0 1 0.012 17.085
"3771" 5640 0 1 0.022 4.067
"3772" 5640 0 1 0.072 22.406
"3773" 5640 0 1 0.132 11.902
"3774" 5640 0 1 0.202 0.614
"3775" 5640 0 1 0.532 10.579
"3776" 5640 0 1 0.592 22.373
"3777" 5640 0 1 0.832 19.16
"3778" 5640 0 1 -0.038 18.066
"3779" 5640 0 1 -0.078 7.261
"3780" 5640 0 1 -0.078 15.058
"3781" 5640 0 1 -0.118 16.509
"3782" 5640 0 1 -0.138 12.338
"3783" 5640 0 1 -0.458 3.714
"3784" 5640 0 1 -0.518 7.582
"3785" 5640 0 1 -0.588 5.915
"3786" 5640 0 1 -0.648 20.145
"3787" 5640 0 1 -0.768 1.427
"3788" 5640 0 1 -0.798 23.424
"3789" 5640 0 1 -0.808 9.231
"3790" 5640 0 1 -0.818 4.037
"3791" 5640 0 1 -0.938 2.215
"3792" 5640 0 1 -0.978 10.193
"3793" 5640 0 1 -1.068 14.283
"3794" 5650 0 0 -0.238 14.866
"3795" 5650 0 1 0.922 12.438
"3796" 5650 0 1 1.262 8.507
"3797" 5650 0 1 1.262 22.067
"3798" 5650 0 1 -0.748 16.641
"3799" 5650 1 0 0.222 23.28
"3800" 5650 1 0 0.682 23.28
"3801" 5650 1 0 -0.038 23.28
"3802" 5650 1 0 -0.048 8.034
"3803" 5650 1 0 -0.358 19.312
"3804" 5650 1 0 -0.378 22.974
"3805" 5650 1 0 -0.468 22.229
"3806" 5650 1 0 -0.508 4.275
"3807" 5650 1 0 -0.838 6.552
"3808" 5650 1 0 -0.868 17.392
"3809" 5650 1 0 -0.948 7.633
"3810" 5650 1 0 -1.208 20.789
"3811" 5650 1 1 0.052 15.026
"3812" 5650 1 1 0.092 12.125
"3813" 5650 1 1 0.152 16.722
"3814" 5650 1 1 0.152 23.38
"3815" 5650 1 1 0.292 22.587
"3816" 5650 1 1 0.292 22.924
"3817" 5650 1 1 0.302 9.117
"3818" 5650 1 1 0.482 4.682
"3819" 5650 1 1 0.482 10.519
"3820" 5650 1 1 0.812 5.191
"3821" 5650 1 1 0.872 17.991
"3822" 5650 1 1 1.072 4.527
"3823" 5650 1 1 1.252 13.331
"3824" 5650 1 1 1.302 18.266
"3825" 5650 1 1 1.422 17.392
"3826" 5650 1 1 1.512 13.508
"3827" 5650 1 1 -0.088 12.525
"3828" 5650 1 1 -0.198 19.858
"3829" 5650 1 1 -0.288 8.526
"3830" 5650 1 1 -0.318 10.958
"3831" 5650 1 1 -0.528 13.835
"3832" 5650 1 1 -0.578 10.527
"3833" 5650 1 1 -0.618 3.422
"3834" 5650 1 1 -0.688 4.294
"3835" 5650 1 1 -0.758 8.49
"3836" 5650 1 1 -0.768 20.907
"3837" 5650 1 1 -0.868 19.762
"3838" 5650 1 1 -1.538 8.368
"3839" 5667 0 0 0.032 5.812
"3840" 5667 0 0 0.062 14.909
"3841" 5667 0 0 0.092 -2.832
"3842" 5667 0 0 0.202 22.544
"3843" 5667 0 0 0.232 17.765
"3844" 5667 0 0 0.252 21.283
"3845" 5667 0 0 0.272 15.319
"3846" 5667 0 0 0.292 17.112
"3847" 5667 0 0 0.322 15.409
"3848" 5667 0 0 0.332 15.745
"3849" 5667 0 0 0.462 17.974
"3850" 5667 0 0 0.482 11.893
"3851" 5667 0 0 0.502 9.903
"3852" 5667 0 0 0.582 18.454
"3853" 5667 0 0 0.582 24.067
"3854" 5667 0 0 0.632 21.097
"3855" 5667 0 0 0.652 10.989
"3856" 5667 0 0 0.652 22.889
"3857" 5667 0 0 0.662 8.234
"3858" 5667 0 0 0.662 8.954
"3859" 5667 0 0 0.712 4.68
"3860" 5667 0 0 0.792 23.882
"3861" 5667 0 0 0.832 9.743
"3862" 5667 0 0 0.832 17.271
"3863" 5667 0 0 0.862 12.413
"3864" 5667 0 0 1.002 23.785
"3865" 5667 0 0 1.062 23.249
"3866" 5667 0 0 1.122 12.882
"3867" 5667 0 0 1.202 21.514
"3868" 5667 0 0 1.512 5.902
"3869" 5667 0 0 -0.158 21.533
"3870" 5667 0 0 -0.368 16.752
"3871" 5667 0 0 -0.778 23.033
"3872" 5667 0 0 -0.838 10.489
"3873" 5667 0 1 0.182 7.965
"3874" 5667 0 1 0.432 13.138
"3875" 5667 0 1 0.532 4.618
"3876" 5667 0 1 0.702 10.373
"3877" 5667 0 1 0.762 12.331
"3878" 5667 0 1 0.762 13.437
"3879" 5667 0 1 0.842 11.286
"3880" 5667 0 1 0.852 18.773
"3881" 5667 0 1 0.892 12.336
"3882" 5667 0 1 1.072 15.826
"3883" 5667 0 1 1.122 18.184
"3884" 5667 0 1 1.332 14.859
"3885" 5667 0 1 1.422 17.9
"3886" 5667 0 1 -0.098 6.094
"3887" 5667 0 1 -0.158 21.319
"3888" 5667 0 1 -0.188 10.697
"3889" 5667 0 1 -0.498 10.478
"3890" 5667 0 1 -0.648 0.977
"3891" 5667 0 1 -0.888 6.967
"3892" 5667 1 0 0.472 14.796
"3893" 5667 1 0 1.092 16.269
"3894" 5667 1 0 1.512 23.053
"3895" 5667 1 0 -0.298 13.813
"3896" 5667 1 0 -1.328 0.258
"3897" 5667 1 1 0.792 8.169
"3898" 5667 1 1 -0.388 11.141
"3899" 5667 1 1 -0.468 0.767
"3900" 5720 0 0 0.132 19.945
"3901" 5720 0 0 0.202 15.664
"3902" 5720 0 0 0.262 15.371
"3903" 5720 0 0 0.302 0.829
"3904" 5720 0 0 0.322 23.912
"3905" 5720 0 0 0.442 18.714
"3906" 5720 0 0 0.502 11.871
"3907" 5720 0 0 0.572 8.652
"3908" 5720 0 0 0.632 23.525
"3909" 5720 0 0 0.652 22.829
"3910" 5720 0 0 0.922 22.465
"3911" 5720 0 0 1.082 12.012
"3912" 5720 0 0 1.122 13.712
"3913" 5720 0 0 1.132 18.241
"3914" 5720 0 0 1.182 24.075
"3915" 5720 0 0 1.392 18.352
"3916" 5720 0 0 -0.078 15.896
"3917" 5720 0 0 -0.308 12.55
"3918" 5720 0 0 -0.318 3.265
"3919" 5720 0 0 -0.438 17.221
"3920" 5720 0 0 -0.508 12.149
"3921" 5720 0 0 -0.528 17.248
"3922" 5720 0 0 -0.628 -1.472
"3923" 5720 0 0 -0.688 7.136
"3924" 5720 0 0 -0.718 17.187
"3925" 5720 0 0 -0.888 21.794
"3926" 5720 0 0 -0.948 14.477
"3927" 5720 0 0 -0.978 18.493
"3928" 5720 0 0 -1.228 13.289
"3929" 5720 0 1 0.012 10.822
"3930" 5720 0 1 0.092 9.064
"3931" 5720 0 1 0.132 13.265
"3932" 5720 0 1 0.352 14.68
"3933" 5720 0 1 0.382 21.361
"3934" 5720 0 1 0.432 19.196
"3935" 5720 0 1 0.502 18.8
"3936" 5720 0 1 0.502 20.765
"3937" 5720 0 1 0.512 7.728
"3938" 5720 0 1 0.592 20.504
"3939" 5720 0 1 0.772 10.315
"3940" 5720 0 1 0.792 9.484
"3941" 5720 0 1 -0.038 12.428
"3942" 5720 0 1 -0.068 12.43
"3943" 5720 0 1 -0.238 8.259
"3944" 5720 0 1 -0.298 13.086
"3945" 5720 0 1 -0.448 10.669
"3946" 5720 0 1 -0.468 10.385
"3947" 5720 0 1 -0.498 12.851
"3948" 5720 0 1 -0.658 9.757
"3949" 5720 0 1 -0.678 8.342
"3950" 5720 0 1 -0.818 14.966
"3951" 5720 0 1 -0.838 13.754
"3952" 5720 0 1 -0.898 14.649
"3953" 5761 0 1 0.022 8.794
"3954" 5761 0 1 0.272 13.7
"3955" 5761 0 1 0.392 5.797
"3956" 5761 0 1 0.472 17.157
"3957" 5761 0 1 0.682 24.479
"3958" 5761 0 1 0.802 13.33
"3959" 5761 0 1 0.842 14.836
"3960" 5761 0 1 -0.018 14.633
"3961" 5761 0 1 -0.078 2.407
"3962" 5761 0 1 -0.118 7.344
"3963" 5761 0 1 -0.158 4.462
"3964" 5761 0 1 -0.168 14.662
"3965" 5761 0 1 -0.258 16.784
"3966" 5761 0 1 -0.278 11.342
"3967" 5761 0 1 -0.298 17.92
"3968" 5761 0 1 -0.328 21.633
"3969" 5761 0 1 -0.378 6.861
"3970" 5761 0 1 -0.428 15.794
"3971" 5761 0 1 -0.508 10.084
"3972" 5761 0 1 -0.598 3.422
"3973" 5761 0 1 -0.708 5.364
"3974" 5761 0 1 -0.798 5.655
"3975" 5761 0 1 -0.798 20.99
"3976" 5761 0 1 -0.838 15.644
"3977" 5761 0 1 -1.118 2.076
"3978" 5761 0 1 -1.178 11.629
"3979" 5761 0 1 -1.238 4.153
"3980" 5761 0 1 -1.278 8.393
"3981" 5761 0 1 -1.368 9.544
"3982" 5761 0 1 -1.758 -1.408
"3983" 5761 1 1 0.182 11.618
"3984" 5761 1 1 0.192 14.73
"3985" 5761 1 1 0.872 8.331
"3986" 5761 1 1 1.182 16.773
"3987" 5761 1 1 1.252 21.39
"3988" 5761 1 1 1.402 9.889
"3989" 5761 1 1 -0.028 1.288
"3990" 5761 1 1 -0.198 16.481
"3991" 5761 1 1 -0.278 14.872
"3992" 5761 1 1 -0.348 21.233
"3993" 5761 1 1 -0.528 6.037
"3994" 5761 1 1 -0.558 5.076
"3995" 5761 1 1 -0.668 8.118
"3996" 5761 1 1 -0.708 -1.559
"3997" 5761 1 1 -0.718 17.514
"3998" 5761 1 1 -0.768 17.931
"3999" 5761 1 1 -0.858 17.042
"4000" 5761 1 1 -0.898 6.659
"4001" 5761 1 1 -0.938 6.712
"4002" 5761 1 1 -1.008 17.565
"4003" 5761 1 1 -1.038 -0.493
"4004" 5761 1 1 -1.128 14.491
"4005" 5762 0 0 -1.368 2.617
"4006" 5762 0 1 -0.888 -0.754
"4007" 5762 0 1 -1.308 9.385
"4008" 5762 0 1 -1.448 4.888
"4009" 5762 1 0 -0.208 3.73
"4010" 5762 1 0 -0.438 2.633
"4011" 5762 1 0 -0.588 6.524
"4012" 5762 1 0 -0.828 13.453
"4013" 5762 1 0 -0.988 0.569
"4014" 5762 1 0 -0.988 7.094
"4015" 5762 1 0 -1.028 -2.252
"4016" 5762 1 0 -1.118 -2.721
"4017" 5762 1 0 -1.308 8.529
"4018" 5762 1 0 -1.488 2.572
"4019" 5762 1 0 -1.498 10.81
"4020" 5762 1 0 -1.648 5.037
"4021" 5762 1 0 -1.848 5.813
"4022" 5762 1 0 -1.908 10.303
"4023" 5762 1 0 -1.948 0.193
"4024" 5762 1 1 0.052 0.959
"4025" 5762 1 1 -0.078 1.045
"4026" 5762 1 1 -0.768 4.423
"4027" 5762 1 1 -0.838 19.424
"4028" 5762 1 1 -0.858 2.43
"4029" 5762 1 1 -0.898 2.764
"4030" 5762 1 1 -1.118 1.083
"4031" 5762 1 1 -1.118 -2.55
"4032" 5762 1 1 -1.238 7.722
"4033" 5762 1 1 -1.358 7.081
"4034" 5762 1 1 -1.358 -2.224
"4035" 5762 1 1 -1.428 3.284
"4036" 5762 1 1 -1.538 5.312
"4037" 5762 1 1 -1.578 -2.832
"4038" 5762 1 1 -1.608 6.366
"4039" 5762 1 1 -1.758 12.771
"4040" 5762 1 1 -1.768 0.585
"4041" 5762 1 1 -2.078 3.954
"4042" 5783 0 0 0.272 13.009
"4043" 5783 0 0 0.502 17.53
"4044" 5783 0 0 0.742 10.927
"4045" 5783 0 0 0.822 21.141
"4046" 5783 0 0 0.852 17.059
"4047" 5783 0 0 0.982 18.326
"4048" 5783 0 0 1.122 22.541
"4049" 5783 0 0 1.152 22.794
"4050" 5783 0 0 -0.188 15.456
"4051" 5783 0 0 -0.548 4.983
"4052" 5783 0 1 0.022 11.637
"4053" 5783 0 1 0.322 9.725
"4054" 5783 0 1 0.342 9.413
"4055" 5783 0 1 0.522 17.718
"4056" 5783 0 1 -0.168 4.858
"4057" 5783 0 1 -0.168 17.416
"4058" 5783 0 1 -0.298 20
"4059" 5783 0 1 -0.348 14.704
"4060" 5783 0 1 -0.528 7.417
"4061" 5783 0 1 -0.538 10.652
"4062" 5783 0 1 -0.728 21.504
"4063" 5783 0 1 -2.328 5.499
"4064" 5783 1 0 0.762 3.083
"4065" 5783 1 0 -0.318 15.626
"4066" 5783 1 1 0.492 17.287
"4067" 5783 1 1 0.612 1.288
"4068" 5783 1 1 1.002 18.026
"4069" 5783 1 1 1.152 11.593
"4070" 5783 1 1 -0.498 0.148
"4071" 5815 0 0 0.292 10.485
"4072" 5815 0 0 -0.008 3.278
"4073" 5815 0 0 -0.228 12.521
"4074" 5815 0 0 -0.228 17.43
"4075" 5815 0 0 -0.518 6.707
"4076" 5815 0 1 0.182 5.443
"4077" 5815 0 1 -0.038 6.44
"4078" 5815 0 1 -0.048 12.484
"4079" 5815 0 1 -0.588 19.598
"4080" 5815 0 1 -0.678 10.99
"4081" 5815 0 1 -0.718 14.206
"4082" 5815 0 1 -0.818 0.371
"4083" 5815 0 1 -0.918 11.182
"4084" 5815 0 1 -1.018 5.034
"4085" 5815 0 1 -1.828 5.964
"4086" 5815 1 0 -0.268 3.9
"4087" 5815 1 0 -0.568 2.04
"4088" 5815 1 0 -1.018 14.165
"4089" 5815 1 0 -1.068 5.271
"4090" 5815 1 0 -1.478 0.842
"4091" 5815 1 0 -1.488 3.778
"4092" 5815 1 1 -0.688 7.123
"4093" 5815 1 1 -0.718 2.865
"4094" 5815 1 1 -0.778 -1.603
"4095" 5815 1 1 -1.768 1.27
"4096" 5819 0 0 0.002 13.854
"4097" 5819 0 0 0.022 2.272
"4098" 5819 0 0 0.072 5.825
"4099" 5819 0 0 0.072 7.782
"4100" 5819 0 0 0.082 1.584
"4101" 5819 0 0 0.132 -2.334
"4102" 5819 0 0 0.182 7.381
"4103" 5819 0 0 0.192 18.62
"4104" 5819 0 0 0.302 10.165
"4105" 5819 0 0 0.302 11.794
"4106" 5819 0 0 0.332 5.698
"4107" 5819 0 0 0.442 5.19
"4108" 5819 0 0 0.552 24.812
"4109" 5819 0 0 0.792 15.575
"4110" 5819 0 0 0.822 14.658
"4111" 5819 0 0 1.072 24.483
"4112" 5819 0 0 1.212 16.246
"4113" 5819 0 0 1.312 11.802
"4114" 5819 0 0 -0.088 13.848
"4115" 5819 0 0 -0.308 23.185
"4116" 5819 0 0 -0.348 3.886
"4117" 5819 0 0 -0.768 1.068
"4118" 5819 0 0 -0.888 6.032
"4119" 5819 0 0 -1.078 19.357
"4120" 5819 0 1 0.142 16.936
"4121" 5819 0 1 0.152 12.465
"4122" 5819 0 1 0.262 -2.132
"4123" 5819 0 1 0.312 16.837
"4124" 5819 0 1 0.332 19.487
"4125" 5819 0 1 0.462 3.237
"4126" 5819 0 1 0.592 16.084
"4127" 5819 0 1 0.592 20.441
"4128" 5819 0 1 0.692 11.149
"4129" 5819 0 1 0.692 16.688
"4130" 5819 0 1 0.782 13.652
"4131" 5819 0 1 0.792 18.01
"4132" 5819 0 1 0.882 9.741
"4133" 5819 0 1 1.022 7.492
"4134" 5819 0 1 1.262 15.669
"4135" 5819 0 1 -0.008 14.736
"4136" 5819 0 1 -0.078 18.142
"4137" 5819 0 1 -0.088 2.191
"4138" 5819 0 1 -0.088 24.479
"4139" 5819 0 1 -0.188 18.881
"4140" 5819 0 1 -0.238 13.702
"4141" 5819 0 1 -0.608 3.615
"4142" 5819 0 1 -0.658 11.933
"4143" 5819 0 1 -0.998 12.192
"4144" 5819 1 0 -0.238 13.427
"4145" 5819 1 1 -1.118 15.108
"4146" 5838 0 0 0.152 21.355
"4147" 5838 0 0 0.152 24.133
"4148" 5838 0 0 0.242 19.485
"4149" 5838 0 0 0.502 10.479
"4150" 5838 0 0 0.932 7.193
"4151" 5838 0 0 0.932 13.701
"4152" 5838 0 0 1.512 16.189
"4153" 5838 0 0 -0.038 20.765
"4154" 5838 0 0 -0.168 20.673
"4155" 5838 0 0 -0.188 10.225
"4156" 5838 0 0 -0.248 3.584
"4157" 5838 0 0 -0.828 13.934
"4158" 5838 0 1 0.212 14.275
"4159" 5838 0 1 0.462 12.335
"4160" 5838 0 1 0.712 17.327
"4161" 5838 0 1 0.732 17.312
"4162" 5838 0 1 0.772 14.123
"4163" 5838 0 1 0.842 22.449
"4164" 5838 0 1 0.982 10.439
"4165" 5838 0 1 1.072 9.875
"4166" 5838 0 1 -0.038 13.903
"4167" 5838 0 1 -0.038 16.948
"4168" 5838 0 1 -0.118 5.441
"4169" 5838 0 1 -0.148 15.515
"4170" 5838 0 1 -0.168 7.477
"4171" 5838 0 1 -0.298 19.247
"4172" 5838 0 1 -0.408 2.417
"4173" 5838 0 1 -0.598 10.504
"4174" 5838 0 1 -0.888 8.754
"4175" 5838 0 1 -0.958 9.614
"4176" 5838 1 0 -0.228 14.707
"4177" 5937 0 0 0.222 22.717
"4178" 5937 0 0 0.362 17.539
"4179" 5937 0 0 0.482 23.822
"4180" 5937 0 0 0.632 19.4
"4181" 5937 0 0 0.662 14.503
"4182" 5937 0 0 0.822 4.141
"4183" 5937 0 0 0.842 17.321
"4184" 5937 0 0 0.932 10.045
"4185" 5937 0 0 0.952 12.911
"4186" 5937 0 0 1.042 18.312
"4187" 5937 0 0 1.122 23.88
"4188" 5937 0 0 1.262 23.771
"4189" 5937 0 0 1.382 20.011
"4190" 5937 0 0 -0.018 6.102
"4191" 5937 0 1 0.202 19.803
"4192" 5937 0 1 0.232 15.92
"4193" 5937 0 1 0.612 17.152
"4194" 5937 0 1 0.702 18.358
"4195" 5937 0 1 0.892 17.711
"4196" 5937 0 1 0.992 12.853
"4197" 5937 0 1 1.072 18.38
"4198" 5937 0 1 1.122 21.66
"4199" 5937 0 1 1.172 8.631
"4200" 5937 0 1 1.202 18.56
"4201" 5937 0 1 1.512 18.4
"4202" 5937 0 1 -0.068 12.846
"4203" 5937 0 1 -0.148 18.345
"4204" 5937 0 1 -0.568 17.19
"4205" 5937 1 1 -0.748 16.219
"4206" 6074 0 1 0.022 15.243
"4207" 6074 0 1 0.032 9.377
"4208" 6074 0 1 0.042 12.553
"4209" 6074 0 1 0.092 22.427
"4210" 6074 0 1 0.122 16.956
"4211" 6074 0 1 0.142 16.89
"4212" 6074 0 1 0.252 14.818
"4213" 6074 0 1 0.292 4.472
"4214" 6074 0 1 0.442 15.636
"4215" 6074 0 1 0.522 1.099
"4216" 6074 0 1 0.542 20.251
"4217" 6074 0 1 0.562 21.658
"4218" 6074 0 1 0.662 9.38
"4219" 6074 0 1 0.672 12.55
"4220" 6074 0 1 0.672 21.986
"4221" 6074 0 1 0.692 6.332
"4222" 6074 0 1 0.852 6.963
"4223" 6074 0 1 1.512 19.882
"4224" 6074 0 1 -0.028 7.907
"4225" 6074 0 1 -0.038 8.642
"4226" 6074 0 1 -0.158 12.511
"4227" 6074 0 1 -0.198 18.324
"4228" 6074 0 1 -0.258 8.005
"4229" 6074 0 1 -0.258 21.26
"4230" 6074 0 1 -0.278 15.241
"4231" 6074 0 1 -0.358 20.635
"4232" 6074 0 1 -0.358 24.421
"4233" 6074 0 1 -0.368 19.772
"4234" 6074 0 1 -0.438 13.302
"4235" 6074 0 1 -0.438 15.573
"4236" 6074 0 1 -0.438 21.142
"4237" 6074 0 1 -0.448 20.075
"4238" 6074 0 1 -0.488 9.831
"4239" 6074 0 1 -0.488 17.445
"4240" 6074 0 1 -0.508 18.875
"4241" 6074 0 1 -0.568 21.734
"4242" 6074 0 1 -0.608 11.344
"4243" 6074 0 1 -0.618 17.173
"4244" 6074 0 1 -0.668 15.076
"4245" 6074 0 1 -0.678 5.236
"4246" 6074 0 1 -0.748 4.176
"4247" 6074 0 1 -0.748 17.681
"4248" 6074 0 1 -0.748 23.917
"4249" 6074 0 1 -0.768 19.184
"4250" 6074 0 1 -0.798 10.654
"4251" 6074 0 1 -0.798 15.473
"4252" 6074 0 1 -0.818 15.502
"4253" 6074 0 1 -0.828 5.311
"4254" 6074 0 1 -0.828 8.914
"4255" 6074 0 1 -1.068 4.826
"4256" 6074 0 1 -1.098 7.316
"4257" 6074 0 1 -1.118 15.842
"4258" 6074 0 1 -1.608 7.082
"4259" 6074 0 1 -1.778 2.124
"4260" 6074 1 1 -0.478 2.823
"4261" 6074 1 1 -0.708 18.807
"4262" 6089 0 0 0.152 24.386
"4263" 6089 0 0 0.172 20.069
"4264" 6089 0 0 0.292 12.577
"4265" 6089 0 0 0.442 8.726
"4266" 6089 0 0 0.502 13.544
"4267" 6089 0 0 1.032 20.613
"4268" 6089 0 0 1.222 6.707
"4269" 6089 0 0 -0.138 21.052
"4270" 6089 0 0 -0.258 23.259
"4271" 6089 0 0 -0.298 -0.111
"4272" 6089 0 0 -0.328 22.625
"4273" 6089 0 0 -0.698 22.854
"4274" 6089 0 0 -0.708 15.761
"4275" 6089 0 0 -0.718 13.901
"4276" 6089 0 1 0.242 16.624
"4277" 6089 0 1 0.292 6.761
"4278" 6089 0 1 0.482 13.833
"4279" 6089 0 1 0.502 19.729
"4280" 6089 0 1 0.562 13.337
"4281" 6089 0 1 0.642 12.605
"4282" 6089 0 1 0.652 5.722
"4283" 6089 0 1 0.762 21.793
"4284" 6089 0 1 0.892 19.499
"4285" 6089 0 1 0.902 24.707
"4286" 6089 0 1 1.022 17.54
"4287" 6089 0 1 -0.028 15.343
"4288" 6089 0 1 -0.138 22.521
"4289" 6089 0 1 -0.178 14.498
"4290" 6089 0 1 -0.288 13.947
"4291" 6089 0 1 -0.398 20.111
"4292" 6089 0 1 -0.478 16.761
"4293" 6089 0 1 -1.238 11.303
"4294" 6089 0 1 -2.038 1.199
"4295" 6144 0 0 0.202 13.89
"4296" 6144 0 0 0.212 5.01
"4297" 6144 0 0 0.402 10.84
"4298" 6144 0 0 0.412 2.503
"4299" 6144 0 0 1.042 13.639
"4300" 6144 0 0 -0.058 11.486
"4301" 6144 0 0 -0.228 -1.852
"4302" 6144 0 0 -0.478 22.091
"4303" 6144 0 0 -0.488 12.216
"4304" 6144 0 0 -0.508 15.139
"4305" 6144 0 0 -0.558 4.641
"4306" 6144 0 0 -0.918 3.605
"4307" 6144 0 0 -0.968 3.719
"4308" 6144 0 0 -0.968 4.085
"4309" 6144 0 0 -1.778 1.107
"4310" 6144 0 1 0.032 21.64
"4311" 6144 0 1 0.072 8.464
"4312" 6144 0 1 0.192 3.001
"4313" 6144 0 1 0.282 8.362
"4314" 6144 0 1 0.522 21.272
"4315" 6144 0 1 1.512 12.65
"4316" 6144 0 1 -0.078 1.785
"4317" 6144 0 1 -0.208 4.554
"4318" 6144 0 1 -0.258 12.344
"4319" 6144 0 1 -0.428 16.239
"4320" 6144 0 1 -0.498 14.616
"4321" 6144 0 1 -0.598 16.246
"4322" 6144 0 1 -0.658 0.778
"4323" 6144 0 1 -0.958 22.307
"4324" 6144 0 1 -1.338 11.389
"4325" 6144 0 1 -1.368 5.143
"4326" 6144 0 1 -1.508 8.519
"4327" 6144 0 1 -1.948 3.091
"4328" 6144 1 0 -0.048 6.868
"4329" 6144 1 0 -0.128 10.037
"4330" 6144 1 0 -0.538 6.02
"4331" 6144 1 0 -0.658 6.217
"4332" 6144 1 0 -0.848 2.799
"4333" 6144 1 0 -1.248 -0.726
"4334" 6144 1 0 -1.308 4.239
"4335" 6144 1 1 -0.148 3.967
"4336" 6144 1 1 -0.808 13.247
"4337" 6144 1 1 -1.168 0.251
"4338" 6170 0 0 1.182 24.247
"4339" 6170 0 0 -0.048 22.3
"4340" 6170 0 0 -0.258 23.231
"4341" 6170 0 0 -0.538 20.251
"4342" 6170 0 0 -0.818 23.917
"4343" 6170 0 0 -0.948 10.991
"4344" 6170 0 0 -1.008 3.253
"4345" 6170 0 0 -1.298 15.085
"4346" 6170 0 1 0.072 14.148
"4347" 6170 0 1 0.132 20.087
"4348" 6170 0 1 0.142 1.01
"4349" 6170 0 1 0.422 13.298
"4350" 6170 0 1 0.532 24.012
"4351" 6170 0 1 -0.458 18.317
"4352" 6170 0 1 -0.518 4.27
"4353" 6170 0 1 -0.818 13.626
"4354" 6170 1 0 -0.398 16.68
"4355" 6170 1 1 0.462 8.954
"4356" 6170 1 1 1.002 19.951
"4357" 6170 1 1 -0.778 -0.205
"4358" 6170 1 1 -2.398 0.379
"4359" 6291 0 0 0.472 17.446
"4360" 6291 0 1 0.362 4.582
"4361" 6291 0 1 0.482 23.578
"4362" 6291 0 1 -0.068 5.5
"4363" 6291 0 1 -0.158 16.177
"4364" 6291 0 1 -0.388 8.022
"4365" 6291 0 1 -0.408 4.01
"4366" 6291 0 1 -0.478 6.294
"4367" 6291 0 1 -1.098 3.309
"4368" 6291 1 0 0.122 18.119
"4369" 6291 1 0 -0.158 9.182
"4370" 6291 1 0 -0.178 17.821
"4371" 6291 1 0 -0.228 10.305
"4372" 6291 1 0 -0.258 23.137
"4373" 6291 1 0 -0.318 0.612
"4374" 6291 1 0 -0.468 -2.092
"4375" 6291 1 0 -0.528 17.11
"4376" 6291 1 0 -1.048 13.835
"4377" 6291 1 0 -1.498 5.9
"4378" 6291 1 1 0.312 19.619
"4379" 6291 1 1 -0.028 3.872
"4380" 6291 1 1 -0.048 14.38
"4381" 6291 1 1 -0.218 15.823
"4382" 6291 1 1 -0.238 12.085
"4383" 6291 1 1 -0.418 10.092
"4384" 6291 1 1 -0.658 4.633
"4385" 6291 1 1 -0.688 11.178
"4386" 6291 1 1 -0.778 1.803
"4387" 6291 1 1 -0.838 8.031
"4388" 6291 1 1 -1.158 12.663
"4389" 6291 1 1 -1.308 7.133
"4390" 6291 1 1 -1.458 3.326
"4391" 6291 1 1 -1.518 3.377
"4392" 6291 1 1 -1.518 7.026
"4393" 6291 1 1 -1.858 15.868
"4394" 6366 0 0 0.222 15.415
"4395" 6366 0 0 0.402 9.178
"4396" 6366 0 0 0.542 15.712
"4397" 6366 0 0 0.662 21.689
"4398" 6366 0 0 0.662 24.993
"4399" 6366 0 0 0.672 18.33
